sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Fitzgerald State School,North Mackay,4740,(07) 4965 6333,admin@fitzgeraldss.eq.edu.au,https://www.fitzgeraldss.eq.edu.au/,https://www.fitzgeraldss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.11517,149.168154,true
government,Flagstone Creek State School,Flagstone Creek,4344,(07) 4697 5193,principal@flagcreess.eq.edu.au,https://www.flagcreess.eq.edu.au/,https://www.flagcreess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.615575,152.114996,true
government,Flagstone State Community College,Jimboomba,4280,(07) 5547 9333,principal@flagstonescc.eq.edu.au,https://www.flagstonescc.eq.edu.au/,https://www.flagstonescc.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.807223,152.956361,true
government,Flagstone State School,Jimboomba,4280,(07) 5547 9222,admin@flagstonss.eq.edu.au,https://www.flagstonss.eq.edu.au/,https://www.flagstonss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.807173,152.957325,true
government,Flying Fish Point State School,Flying Fish Point,4860,(07) 4063 5111,principal@flyingfishpointss.eq.edu.au,https://www.flyingfishpointss.eq.edu.au/,https://www.flyingfishpointss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.499614,146.075058,true
government,Forest Hill State School,Forest Hill,4342,(07) 5411 2111,principal@foresthillss.eq.edu.au,https://www.foresthillss.eq.edu.au/,https://www.foresthillss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.590537,152.354382,true
government,Forest Lake State High School,Forest Lake,4078,(07) 3714 2333,,https://www.forestlakeshs.eq.edu.au/,https://www.forestlakeshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.62451,152.971524,false
government,Forest Lake State School,Forest Lake,4078,(07) 3714 1222,,https://www.forestlakess.eq.edu.au/,https://www.forestlakess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.613687,152.958935,false
government,Forrest Beach State School,Forrest Beach,4850,(07) 4798 1333,admin@forrestbeachss.eq.edu.au,https://www.forrestbeachss.eq.edu.au/,https://www.forrestbeachss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-18.711429,146.29434,true
government,Forsayth State School,Forsayth,4871,(07) 4062 5378,principal@forsaythss.eq.edu.au,https://www.forsaythss.eq.edu.au/,https://www.forsaythss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-18.589736,143.602532,true
government,Fortitude Valley State Secondary College,Fortitude Valley,4006,(07) 3016 8888,info@fortitudevalleyssc.eq.edu.au,https://www.fortitudevalleyssc.eq.edu.au/,https://www.fortitudevalleyssc.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.452551,153.03525,true
government,Foxwell State Secondary College,Coomera,4209,(07) 5555 3333,,https://www.foxwellssc.eq.edu.au/,https://www.foxwellssc.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.85328,153.331318,false
independent,Fraser Coast Anglican College (Wondunna),Wondunna,4655,(07) 4124 5411,,,https://www.fcac.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.317102,152.852598,true
government,Freestone State School,Freestone,4370,(07) 4666 1569,admin@freestoness.eq.edu.au,https://www.freestoness.eq.edu.au/,https://www.freestoness.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.135535,152.137777,true
government,Frenchville State School,Frenchville,4701,(07) 4931 5333,admin@frenchvilless.eq.edu.au,https://www.frenchvilless.eq.edu.au/,https://www.frenchvilless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.341814,150.543874,true
independent,Freshwater Christian College (Brinsmead),Brinsmead,4870,(07) 4055 1337,,,https://www.freshwatercc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-16.892546,145.708225,true
government,Freshwater State School,Freshwater,4870,(07) 4058 9222,,https://www.freshwaterss.eq.edu.au/,https://www.freshwaterss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-16.88027,145.714112,false
government,Gabbinbar State School,Centenary Heights,4350,(07) 4631 5222,absences@gabbinbarss.eq.edu.au,https://www.gabbinbarss.eq.edu.au/,https://www.gabbinbarss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.595978,151.969248,true
government,Garbutt State School,Garbutt,4814,(07) 4759 4888,principal@garbuttss.eq.edu.au,https://www.garbuttss.eq.edu.au/,https://www.garbuttss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.261875,146.775562,true
government,Gargett State School,Gargett,4741,(07) 4958 5137,principal@gargettss.eq.edu.au,https://www.gargettss.eq.edu.au/,https://www.gargettss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.155788,148.740792,true
government,Gatton State School,Gatton,4343,(07) 5466 3333,admin@gattonss.eq.edu.au,https://www.gattonss.eq.edu.au/,https://www.gattonss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.560199,152.278366,true
government,Gaven State School,Oxenford,4210,(07) 5514 7333,admin@gavenss.eq.edu.au,https://www.gavenss.eq.edu.au/,https://www.gavenss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.919695,153.305156,true
government,Gayndah State School,Gayndah,4625,(07) 4160 3333,,https://www.gayndahss.eq.edu.au/,https://www.gayndahss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.623852,151.605979,false
government,Geebung Special School,Geebung,4034,(07) 3632 1777,principal@geebungspecs.eq.edu.au,https://www.geebungspecs.eq.edu.au/,https://www.geebungspecs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.378541,153.050949,true
government,Geebung State School,Geebung,4034,(07) 3623 8777,administration@geebungss.eq.edu.au,https://www.geebungss.eq.edu.au/,https://www.geebungss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.375188,153.046642,true
government,Geham State School,Geham,4352,(07) 4612 6333,admin@gehamss.eq.edu.au,https://www.gehamss.eq.edu.au/,https://www.gehamss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.406355,151.99591,true
independent,Genesis Christian College (Bray Park),Bray Park,4500,(07) 3882 9000,admin@genesis.qld.edu.au,https://www.genesis.qld.edu.au/,https://www.genesis.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.288804,152.953968,true
government,Georgetown State School,Georgetown,4871,(07) 4062 1139,acoas5@eq.edu.au,https://www.georgetownss.eq.edu.au/,https://www.georgetownss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-18.294762,143.547383,true
catholic,Gilroy Santa Maria College (Ingham),Ingham,4850,(07) 4776 2888,admin@gilroysm.catholic.edu.au,https://www.gilroysm.catholic.edu.au/search/,https://www.gilroysm.catholic.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-18.644506,146.155588,true
government,Gilston State School,Gilston,4211,(07) 5501 2333,office@gilstonss.eq.edu.au,https://www.gilstonss.eq.edu.au/,https://www.gilstonss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.03949,153.310862,true
government,Gin Gin State High School,Gin Gin,4671,(07) 4133 2111,principal@ginginshs.eq.edu.au,https://www.ginginshs.eq.edu.au/,https://www.ginginshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.990613,151.968924,true
government,Gin Gin State School,Gin Gin,4671,(07) 4133 2333,,https://www.ginginss.eq.edu.au/,https://www.ginginss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.992476,151.955135,false
government,Gindie State School,Gindie,4702,(07) 4982 2138,admin@gindiess.eq.edu.au,https://www.gindiess.eq.edu.au/,https://www.gindiess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.724251,148.140858,true
independent,Girl Academy (Wangetti Beach),Wangetti Beach,4877,(07) 4046 0600,info@cyp.org.au,https://capeyorkpartnership.org.au/,https://www.capeyorkpartnership.org.au/game-changers/girl-academy/,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-16.65466,145.564343,true
government,Giru State School,Giru,4809,(07) 4784 3333,admin@giruss.eq.edu.au,https://www.giruss.eq.edu.au/,https://www.giruss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.51294,147.109674,true
government,Givelda State School,Givelda,4670,(07) 4157 9548,northcoastregion@qed.qld.gov.au,https://www.giveldass.eq.edu.au/,https://www.giveldass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.987574,152.149213,true
government,Gladstone Central State School,Gladstone Central,4680,(07) 4979 7222,admin@gladstonecentralss.eq.edu.au,https://www.gladstonecentralss.eq.edu.au/,https://www.gladstonecentralss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.841864,151.257639,true
government,Gladstone South State School,South Gladstone,4680,(07) 4899 4333,principal@gladstonesouthss.eq.edu.au,https://www.gladstonesouthss.eq.edu.au/,https://www.gladstonesouthss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.86177,151.270427,true
government,Gladstone State High School,West Gladstone,4680,(07) 4976 6111,,https://www.gladstonshs.eq.edu.au/,https://www.gladstonshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.851617,151.25087,false
government,Gladstone West State School,West Gladstone,4680,(07) 4979 7333,principal@gladstonewestss.eq.edu.au,https://www.gladstonewestss.eq.edu.au/,https://www.gladstonewestss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.85974,151.252587,true
government,Glamorgan Vale State School,Glamorgan Vale,4306,(07) 5426 6144,principal@glamorganvaless.eq.edu.au,https://www.glamorganvaless.eq.edu.au/,https://www.glamorganvaless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.51499,152.632362,true
government,Glass House Mountains State School,Glass House Mountains,4518,(07) 5439 3222,,https://www.glasshousemountainsss.eq.edu.au/,https://www.glasshousemountainsss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.905549,152.949457,false
independent,Glasshouse Christian College (Beerwah),Beerwah,4519,(07) 5439 0033,,,https://www.glasshouse.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.861627,152.95187,true
government,Glen Aplin State School,Glen Aplin,4381,(07) 4685 8333,admin@glenaplinss.eq.edu.au,https://www.glenaplinss.eq.edu.au/,https://www.glenaplinss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.738785,151.873032,true
government,Glenala State High School,Durack,4077,(07) 3877 4222,admin@glenalashs.eq.edu.au,https://www.glenalashs.eq.edu.au/,https://www.glenalashs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.586156,152.980324,true
government,Glenden State School,Glenden,4743,(07) 4964 2333,admin@glendenss.eq.edu.au,https://www.glendenss.eq.edu.au/,https://www.glendenss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.353964,148.115806,true
government,Gleneagle State School,Gleneagle,4285,(07) 5548 9333,administration@gleneagless.eq.edu.au,https://www.gleneagless.eq.edu.au/,https://www.gleneagless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.937813,152.982453,true
government,Glenella State School,Glenella,4740,(07) 4969 2333,principal@glenellass.eq.edu.au,https://www.glenellass.eq.edu.au/,https://www.glenellass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-21.121496,149.149354,true
government,Glenmore State High School,Kawana,4701,(07) 4923 0333,,https://www.glenmoreshs.eq.edu.au/,https://www.glenmoreshs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.336348,150.51673,false
government,Glenmore State School,Kawana,4701,(07) 4923 0666,admin@glenmoress.eq.edu.au,https://www.glenmoress.eq.edu.au/,https://www.glenmoress.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.337283,150.514857,true
government,Glenmorgan State School,Glenmorgan,4423,(07) 4665 6757,principal@glenmorganss.eq.edu.au,https://www.glenmorganss.eq.edu.au/,https://www.glenmorganss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.247455,149.675501,true
government,Glennie Heights State School,Warwick,4370,(07) 4660 5777,admin@glennieheightsss.eq.edu.au,https://www.glennieheightsss.eq.edu.au/,https://www.glennieheightsss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.201054,152.02916,true
government,Glenore Grove State School,Glenore Grove,4342,(07) 5466 6111,admin@glenoregrovess.eq.edu.au,https://www.glenoregrovess.eq.edu.au/,https://www.glenoregrovess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.52996,152.408056,true
independent,Glenvale Christian School (Glenvale),Glenvale,4350,(07) 4634 0113,admin@gcs.qld.edu.au,https://www.gcs.qld.edu.au/search,https://www.gcs.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.561025,151.900098,true
government,Glenvale State School,Glenvale,4350,(07) 4659 2111,admin@glenvaless.eq.edu.au,https://www.glenvaless.eq.edu.au/,https://www.glenvaless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.562532,151.902838,true
government,Glenview State School,Glenview,4553,(07) 5439 6777,admin@glenviewss.eq.edu.au,https://www.glenviewss.eq.edu.au/,https://www.glenviewss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.765658,153.01367,true
government,Glenwood State School,Glenwood,4570,(07) 5488 8333,admin@glenwoodss.eq.edu.au,https://www.glenwoodss.eq.edu.au/,https://www.glenwoodss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.949605,152.602633,true
government,Gogango State School,Gogango,4702,(07) 4934 7597,,https://www.gogangoss.eq.edu.au/,https://www.gogangoss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.664791,150.044426,true
independent,Gold Coast Christian College (Reedy Creek),Reedy Creek,4227,(07) 5593 4571,info@goldcoastcc.qld.edu.au,https://www.goldcoastchristiancollege.qld.edu.au/search,https://www.goldcoastchristiancollege.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.103771,153.400256,true
government,Golden Beach State School,Golden Beach,4551,(07) 5437 4333,admin@goldenbeachss.eq.edu.au,https://www.goldenbeachss.eq.edu.au/,https://www.goldenbeachss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.814446,153.116844,true
government,Gooburrum State School,Gooburrum,4670,(07) 4159 9296,principal@gooburrumss.eq.edu.au,https://www.gooburrumss.eq.edu.au/,https://www.gooburrumss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.822707,152.305952,true
catholic,Good Counsel College (Innisfail),Innisfail,4860,(07) 4063 5300,,https://www.gcc.qld.edu.au/search/,https://www.gcc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.520798,146.028513,false
catholic,Good Counsel Primary School (Innisfail),Innisfail,4860,(07) 4061 2994,,,https://www.gcps.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.521294,146.028891,true
independent,Good News Lutheran School (Middle Park),Middle Park,4074,(07) 3373 4400,,,https://www.goodnews.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.5553,152.927692,true
catholic,Good Samaritan Catholic College (Bli Bli),Bli Bli,4560,(07) 5374 8800,psblibli@bne.catholic.edu.au,https://www.goodsamaritan.qld.edu.au/default.aspx,https://www.goodsamaritan.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.59618,153.02097,true
catholic,Good Shepherd Catholic College (Mount Isa),Mount Isa,4825,(07) 4743 2509,,https://www.goodshepherd.catholic.edu.au/search/,https://www.goodshepherd.catholic.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-20.722087,139.49453,true
catholic,Good Shepherd Catholic Primary School (Springfield Lakes),Springfield Lakes,4300,(07) 3437 5000,pspringfieldlakes@bne.catholic.edu.au,https://www.goodshepherd.qld.edu.au/default.aspx,https://www.goodshepherd.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.695975,152.910131,true
catholic,Good Shepherd Catholic School (Rasmussen),Rasmussen,4815,(07) 4774 0477,rsmssn@tsv.catholic.edu.au,https://www.gstsv.catholic.edu.au/search/,https://www.gstsv.catholic.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-19.364326,146.72448,true
independent,Good Shepherd Christian School (Albany Creek),Albany Creek,4035,(07) 3264 2655,,,https://www.gscs.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.343939,152.965516,true
independent,Good Shepherd Lutheran College (Noosaville),Noosaville,4566,(07) 5455 8600,,https://www.gslc.qld.edu.au/search/,https://www.gslc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.408584,153.049301,false
government,Goodna Special School,Goodna,4300,(07) 3381 4222,admin@goodnaspecs.eq.edu.au,https://www.goodnaspecs.eq.edu.au/,https://www.goodnaspecs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.615256,152.893908,true
government,Goodna State School,Goodna,4300,(07) 3437 9333,admin@goodnass.eq.edu.au,https://www.goodnass.eq.edu.au/,https://www.goodnass.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.606915,152.893662,true
government,Goodwood State School,Goodwood,4660,(07) 4126 8146,admin@goodwoodss.eq.edu.au,https://www.goodwoodss.eq.edu.au/,https://www.goodwoodss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.145511,152.384585,true
government,Goombungee State School,Goombungee,4354,(07) 4612 6888,principal@goombungeess.eq.edu.au,https://www.goombungeess.eq.edu.au/,https://www.goombungeess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.302058,151.852555,true
government,Goomeri State School,Goomeri,4601,(07) 4169 6200,admin@goomeriss.eq.edu.au,https://www.goomeriss.eq.edu.au/,https://www.goomeriss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-26.17965,152.064895,true
government,Goondi State School,Goondi Bend,4860,(07) 4078 0444,dmin@goondiss.eq.edu.au,https://www.goondiss.eq.edu.au/,https://www.goondiss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.522819,146.009903,true
government,Goondiwindi State High School,Goondiwindi,4390,(07) 4670 0333,admin@goondiwindishs.eq.edu.au,https://www.goondiwindishs.eq.edu.au/,https://www.goondiwindishs.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.537537,150.297467,true
government,Goondiwindi State School,Goondiwindi,4390,(07) 4677 7333,admin@goondiwindiss.eq.edu.au,https://www.goondiwindiss.eq.edu.au/,https://www.goondiwindiss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.543231,150.306236,true
independent,Goora Gan Steiner School (Agnes Water),Agnes Water,4677,(07) 4974 7734,info@gooragansteiner.qld.edu.au,https://www.gooragansteiner.qld.edu.au/contact-us,https://www.gooragansteiner.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.19533,151.89437,true
government,Goovigen State School,Goovigen,4702,(07) 4996 5191,principal@goovigenss.eq.edu.au,https://www.goovigenss.eq.edu.au/,https://www.goovigenss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-24.143232,150.286434,true
government,Gordonvale State High School,Gordonvale,4865,(07) 4043 3222,admin@gordonvalehigh.eq.edu.au,https://www.gordonvalehigh.eq.edu.au/,https://www.gordonvalehigh.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.088716,145.778389,true
government,Gordonvale State School,Gordonvale,4865,(07) 4043 3666,admin@gordonvaless.eq.edu.au,https://www.gordonvaless.eq.edu.au/,https://www.gordonvaless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-17.090076,145.785022,true
government,Gowrie State School,Gowrie Junction,4352,(07) 4698 6888,admin@gowriess.eq.edu.au,https://www.gowriess.eq.edu.au/,https://www.gowriess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.491555,151.891457,true
independent,Grace Lutheran College (Rothwell),Rothwell,4022,(07) 3203 0066,grace@glc.qld.edu.au,,https://www.glc.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.218266,153.056764,true
independent,Grace Lutheran Primary School (Clontarf),Clontarf,4019,(07) 3283 0011,reception@glps.qld.edu.au,https://graceprimary.qld.edu.au/wp-login.php,https://www.graceprimary.qld.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.254208,153.089639,true
government,Gracemere State School,Gracemere,4702,(07) 4931 7555,admin@gracemeress.eq.edu.au,https://www.gracemeress.eq.edu.au/,https://www.gracemeress.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-23.435185,150.453919,true
government,Graceville State School,Graceville,4075,(07) 3716 2777,admin@gracevilless.eq.edu.au,https://www.gracevilless.eq.edu.au/,https://www.gracevilless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.517575,152.978762,true
government,Grand Avenue State School,Forest Lake,4078,(07) 3372 0555,enquiries@grandavenuess.eq.edu.au,https://www.grandavenuess.eq.edu.au/,https://www.grandavenuess.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.626041,152.958183,true
government,Grandchester State School,Grandchester,4340,(07) 5466 9222,admin@grandchesterss.eq.edu.au,https://www.grandchesterss.eq.edu.au/,https://www.grandchesterss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.665537,152.465345,true
government,Grantham State School,Grantham,4347,(07) 5466 1259,principal@granthamss.eq.edu.au,https://www.granthamss.eq.edu.au/,https://www.granthamss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.574099,152.202048,true
government,Granville State School,Granville,4650,(07) 4120 9888,principal@granvilless.eq.edu.au,https://www.granvilless.eq.edu.au/,https://www.granvilless.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-25.53851,152.715473,true
government,Greenbank State School,Greenbank,4124,(07) 3380 3222,admin@greenbankss.eq.edu.au,https://www.greenbankss.eq.edu.au/,https://www.greenbankss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.710389,152.97767,true
government,Greenlands State School,Greenlands,4380,(07) 4683 6205,,https://www.greenlandsss.eq.edu.au/,https://www.greenlandsss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-28.660808,151.827463,false
government,Greenmount State School,Greenmount,4359,(07) 4697 1159,principal@greenmountss.eq.edu.au,https://www.greenmountss.eq.edu.au/,https://www.greenmountss.eq.edu.au,https://www.data.qld.gov.au/dataset/0d7eee4a-2990-4195-9d3b-89f4af818e32,2026-02-20,-27.789365,151.906796,true
