sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,One Tree Hill Primary School,One Tree Hill,5114,,dl.0322.info@schools.sa.edu.au,https://othc7.sa.edu.au/contact-us/,http://www.othc7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.713273,138.766521,true
government,Coorara Primary School,Morphett Vale,5162,,dl.0323.info@schools.sa.edu.au,http://www.cooraraps.sa.edu.au/contact-us,http://www.cooraraps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.131326,138.542009,true
government,Oodnadatta Aboriginal School,Oodnadatta,5734,,dl.0324.info@schools.sa.edu.au,https://oodnadattaab.sa.edu.au/contact-us/,http://www.oodnadattaab.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-27.548502,135.445814,true
government,Owen Primary School,Owen,5460,,dl.0325.info@schools.sa.edu.au,https://owenps.sa.edu.au/contact-us/,http://www.owenps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.271731,138.543051,true
government,Palmer Primary School,Palmer,5237,,dl.0326_info@schools.sa.edu.au,https://www.palmerps.sa.edu.au/contact-us/,http://www.palmerps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.854365,139.160882,true
government,Paracombe Primary and Preschool,Paracombe,5132,,dl.0327.info@schools.sa.edu.au,https://www.paracombps.sa.edu.au/contact-us/,http://www.paracombps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.851674,138.781984,true
government,Parkside Primary School,Parkside,5063,,dl.0328_admin@schools.sa.edu.au,http://parksideps.sa.edu.au/,http://www.parksideps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.944657,138.620087,true
government,Pennington School R-6,Pennington,5013,,dl.0337.info@schools.sa.edu.au,https://penningtonr6.sa.edu.au/contact-us/,https://penningtonr6.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.857424,138.53236,true
government,Penong Primary School,Penong,5690,,dl.0338.info@schools.sa.edu.au,https://penongps.sa.edu.au/,http://www.penongps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-31.928614,133.005406,true
government,Peterborough Primary School,Peterborough,5422,,dl.0339.info@schools.sa.edu.au,https://peterboroughps.sa.edu.au/contact-us/,http://www.peterboroughps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.971345,138.83202,true
government,Ascot Park Primary School,Park Holme,5043,,dl.0340.info@schools.sa.edu.au,http://ascotpkps.sa.edu.au/,http://www.ascotpkps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.990774,138.554376,true
government,Plympton Primary School,Plympton,5038,,dl.0346.info@schools.sa.edu.au,https://plymptonps.sa.edu.au/,http://www.plymptonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.96108793,138.55656934,true
government,Poonindie Community Learning Centre,Poonindie,5607,,dl.0351.info@schools.sa.edu.au,https://poonindieps.sa.edu.au/contact/,http://www.poonindieps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.58049457,135.8806603,true
government,Pooraka Primary School,Pooraka,5095,,dl.0352.info@schools.sa.edu.au,https://poorakaps.sa.edu.au/,http://www.poorakaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.833519,138.613108,true
government,Port Augusta West Primary School,Port Augusta West,5700,,,http://www.pawps.sa.edu.au/site-search,http://www.pawps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.483205,137.754202,true
government,Port Elliot Primary School,Port Elliot,5212,,dl.0356.info@schools.sa.edu.au,http://www.ptelliotps.sa.edu.au/contact-port-elliot-primary-school,http://www.ptelliotps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.523024,138.677243,true
government,Port Lincoln Primary School,Port Lincoln,5606,,dl.0359.info@schools.sa.edu.au,https://plps.sa.edu.au/contact-us/,http://www.plps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.723909,135.857158,true
government,Port Noarlunga Primary School,Port Noarlunga,5167,,dl.0362.admin@schools.sa.edu.au,https://www.portnoarps.sa.edu.au/,http://www.portnoarps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.143866,138.473063,true
government,Port Pirie West Primary School,Port Pirie,5540,,dl.0363.info@schools.sa.edu.au,https://piriewps.sa.edu.au/contact-us/,http://www.piriewps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.181868,138.002596,true
government,Port Wakefield Primary School,Port Wakefield,5550,,dl.0366.info@schools.sa.edu.au,https://portwakefieldps.sa.edu.au/contact-us/,http://www.portwakefieldps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.187379,138.149302,true
government,Prospect Primary School,Prospect,5082,,dl.0368.info@schools.sa.edu.au,http://www.prospectps.sa.edu.au,http://www.prospectps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.884916,138.59012,true
government,Ramco Primary School,Ramco,5322,,dl.0372_info@schools.sa.edu.au,https://ramcops.sa.edu.au/,https://ramcops.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.169812,139.932662,true
government,Rendelsham Primary School,Rendelsham,5280,,dl.0375.info@schools.sa.edu.au,https://rendelshps.sa.edu.au/,http://www.rendelshps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.551353,140.225103,true
government,Renmark Primary School,Renmark,5341,,dl.0376.info@schools.sa.edu.au,https://renmarkps.sa.edu.au/contact-us/,https://renmarkps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.172644,140.74104,true
government,Renmark North School,Renmark North,5341,,dl.0377.info@schools.sa.edu.au,https://rennorth.sa.edu.au/contact-us/,http://www.rennorth.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.120509,140.720156,true
government,Renmark West Primary School,Renmark,5341,,dl.0378.info@schools.sa.edu.au,https://rnmkwestps.sa.edu.au/,http://www.rnmkwestps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.166218,140.710298,true
government,Reynella Primary School,Old Reynella,5161,,dl.0379.info@schools.sa.edu.au,http://www.reynellaps.sa.edu.au/contact/,http://www.reynellaps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.100928,138.537502,true
government,Richmond Primary School,Keswick,5035,,dl.0381.info@schools.sa.edu.au,https://richmondps.sa.edu.au/contact-us/,https://richmondps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.943391,138.571798,true
government,Riverton Primary School,Riverton,5412,,dl.0383.info@schools.sa.edu.au,https://rivertonps.sa.edu.au/contact-us/,http://www.rivertonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.15606,138.744199,true
government,Robe Primary School,Robe,5276,,dl.0384.info@schools.sa.edu.au,https://robeps.sa.edu.au/,http://www.robeps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.163742,139.761639,true
government,Robertstown Primary School,Robertstown,5381,,dl.0385.info@schools.sa.edu.au,https://robertsps.sa.edu.au/,http://www.robertsps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.989691,139.084056,true
government,Roseworthy Primary School,Roseworthy,5371,,dl.0387.info@schools.sa.edu.au,http://www.rosewthyps.sa.edu.au#contact,http://www.rosewthyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.53392,138.748218,true
government,Saddleworth Primary School,Saddleworth,5413,,dl.0389.info@schools.sa.edu.au,https://saddleps.sa.edu.au/contact-us/,http://www.saddleps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.084411,138.784802,true
government,St Leonards Primary School,Glenelg North,5045,,dl.0391.admin@schools.sa.edu.au,https://sleonrdsps.sa.edu.au/contact-us/,http://www.sleonrdsps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.972261,138.519785,true
government,Salisbury Primary School,Salisbury,5108,,dl.1041.info@schools.sa.edu.au,https://salisburyprimaryschool.sa.edu.au/contact-us/,https://salisburyprimaryschool.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.766984,138.647399,true
government,Sandy Creek Primary School,Cockatoo Valley,5351,,dl.0395.info@schools.sa.edu.au,http://sandycrkps.sa.edu.au/,http://www.sandycrkps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.610068,138.829663,true
government,Scott Creek Primary School,Scott Creek,5153,,dl.0396.info@schools.sa.edu.au,https://scps.sa.edu.au/contact-us/,http://www.scps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.056668,138.706377,true
government,Seaton Park Primary School,Seaton,5023,,dl.0397.info@schools.sa.edu.au,https://seatonpk.sa.edu.au/contact-us/,http://www.seatonpk.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.895535,138.519943,true
government,Solomontown Primary School,Port Pirie,5540,,dl.0406.info@schools.sa.edu.au,https://solomontownps.sa.edu.au/contact/,https://solomontownps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.18994,138.019589,true
government,Spalding Primary School,Spalding,5454,,dl.0407.info@schools.sa.edu.au,https://spaldingps.sa.edu.au/contact-us/,http://www.spaldingps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.496312,138.611066,true
government,Springton Primary School,Springton,5235,,dl.0408.info@schools.sa.edu.au,https://springtnps.sa.edu.au/contact-us/,http://www.springtnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.706581,139.088713,true
government,Stansbury Primary School,Stansbury,5582,,dl.0411.info@schools.sa.edu.au,https://stansburyps.sa.edu.au/contact-us/,http://www.stansburyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.907642,137.794689,true
government,Stirling East Primary School,Stirling,5152,,stives-h.school@det.nsw.edu.au,,https://stives-h.schools.nsw.gov.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.002222,138.734746,true
government,Athelstone School,Athelstone,5076,,dl.0419_info@schools.sa.edu.au,https://athelstone.sa.edu.au/contact-us/,http://www.athelstone.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.867392,138.699416,true
government,Suttontown Primary School,Suttontown,5291,,dl.0422.info@schools.sa.edu.au,https://suttownps.sa.edu.au/,http://www.suttownps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.797141,140.76955,true
government,Swan Reach Area School,Swan Reach,5354,,dl.0423.info@schools.sa.edu.au,http://www.swanrchas.sa.edu.au/contact-us/,http://www.swanrchas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.57182086,139.60274529,true
government,Tailem Bend Primary School,Tailem Bend,5260,,dl.0424.info@schools.sa.edu.au,https://tailembdps.sa.edu.au/,http://www.tailembdps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.259104,139.457249,true
government,Auburn Primary School,Auburn,5451,,dl.0425.info@schools.sa.edu.au,https://auburnps.sa.edu.au/contact-us/,http://www.auburnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.026245,138.683689,true
government,Tanunda Primary School,Tanunda,5352,,dl.0427_info@schools.sa.edu.au,http://www.tanundaps.sa.edu.au/contact.html,http://www.tanundaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.526253,138.959337,true
government,Tarlee Primary School,Tarlee,5411,,dl.0430.info@schools.sa.edu.au,https://tarleeps.sa.edu.au/contact-us/,http://www.tarleeps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.269925,138.772668,true
government,Tea Tree Gully Primary School,Tea Tree Gully,5091,,dl.0432.info@schools.sa.edu.au,https://ttgps.sa.edu.au/,https://www.ttgps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.822942,138.727177,true
government,Tintinara Area School,Tintinara,5266,,dl.0438.info@schools.sa.edu.au,https://tas.sa.edu.au/contact-us/,http://www.tas.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.883195,140.059952,true
government,Truro Primary School,Truro,5356,,dl.0442.info@schools.sa.edu.au,https://trurops.sa.edu.au/contact-us/,http://www.trurops.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.41121,139.126378,true
government,Two Wells Primary School,Two Wells,5501,,dl.0444.info@schools.sa.edu.au,https://twowellsps.sa.edu.au/,http://www.twowellsps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.59263489,138.51705599,true
government,Ungarra Primary School,Ungarra,5607,,dl.0446.info@schools.sa.edu.au,https://ungarraps.sa.edu.au/,http://www.ungarraps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.180902,136.046934,true
government,Unley Primary School,Unley,5061,,,http://www.unleyps.sa.edu.au/contact-us.html,http://www.unleyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.954188,138.609128,true
government,Upper Sturt Primary School,Upper Sturt,5156,,dl.0448.info@schools.sa.edu.au,https://uppersturtps.sa.edu.au/contact-us/,http://www.uppersturtps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.018986,138.683375,true
government,Uraidla Primary School,Uraidla,5142,,dl.4614.info@schools.sa.edu.au,https://uraidlaps.sa.edu.au/contactus/,http://uraidlaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.95915027,138.74384238,true
government,Victor Harbor Primary School,Victor Harbor,5211,,0453.info@schools.sa.edu.au,https://vhps.sa.edu.au/?page_id=295,http://www.victorr7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.541373,138.624567,true
government,Virginia Primary School,Virginia,5120,,dl.0455.info@schools.sa.edu.au,https://virginiaps.sa.edu.au/,http://www.virginiaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.664655,138.555957,true
government,Waikerie Primary School,Waikerie,5330,,dl.0456.info@schools.sa.edu.au,http://www.waikerieps.sa.edu.au/contact-us/,http://www.waikerieps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.181117,139.981115,true
government,Walkerville Primary School,Walkerville,5081,,dl.0457.info@schools.sa.edu.au,https://walkervilleps.sa.edu.au/contact-us/,https://walkervilleps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.895194,138.613241,true
government,Wallaroo Primary School,Wallaroo,5556,,dl.0459.info@schools.sa.edu.au,https://wallaroops.sa.edu.au/,http://www.wallaroops.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.932746,137.624271,true
government,Wallaroo Mines Primary School,Kadina,5554,,dl.0460.info@schools.sa.edu.au,https://walminesps.sa.edu.au/,http://www.walminesps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.965894,137.69872,true
government,Warooka Primary School,Warooka,5577,,,,http://www.warookaps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.990564,137.39902,true
government,Wasleys Primary School,Wasleys,5400,,dl.0469.info@schools.sa.edu.au,https://wasleysps.sa.edu.au/contact-us/,http://www.wasleysps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.471456,138.680418,true
government,Watervale Primary School,Watervale,5452,,dl.0470.info@schools.sa.edu.au,https://watervalps.sa.edu.au/,http://www.watervalps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.960982,138.644648,true
government,Allenby Gardens Primary School,Allenby Gardens,5009,,dl.0473.webmasters@schools.sa.edu.au,http://www.allenbyps.sa.edu.au/contact-us/,http://www.allenbyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.902081,138.554563,true
government,Trinity Gardens School,Trinity Gardens,5068,,dl.0474.info@schools.sa.edu.au,https://www.trinitygs.sa.edu.au/,https://www.trinitygs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.908388,138.641387,true
government,Westbourne Park Primary School,Westbourne Park,5041,,dl.0475.info@schools.sa.edu.au,https://www.wbourneps.sa.edu.au/contact-us/,http://www.wbourneps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.969224,138.591941,true
government,Adelaide North Special School,Munno Para West,5115,,dl.0476.info@schools.sa.edu.au,https://anss.sa.edu.au/,https://anss.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.663611,138.68494,true
government,Balaklava Primary School,Balaklava,5461,,dl.0477.info@schools.sa.edu.au,https://balakr7.sa.edu.au/contact-us/,http://www.balakr7.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.151438,138.416488,true
government,Whyalla Town Primary School,Whyalla,5600,,dl.0478_info@schools.sa.edu.au,https://whytownps.sa.edu.au/,http://www.whytownps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.035938,137.584382,true
government,Memorial Oval Primary School,Whyalla,5600,,dl.0479.info@schools.sa.edu.au,https://mops.sa.edu.au/contact-us/,http://www.mops.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.033445,137.568711,true
government,Williamstown Primary School,Williamstown,5351,,dl.0482.info@schools.sa.edu.au,http://www.williamstownps.sa.edu.au/contact/,http://www.williamstownps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.66877581,138.89015185,true
government,Wilmington Primary School,Wilmington,5485,,dl.0483.info@schools.sa.edu.au,https://wilmngtnps.sa.edu.au/contact-us/,http://www.wilmngtnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-32.6511089,138.10117531,true
government,Woodside Primary School,Woodside,5244,,dl.0495.info@schools.sa.edu.au,https://woodsideps.sa.edu.au/,http://www.woodsideps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.952342,138.879672,true
government,Woodville Primary School,Woodville South,5011,,,,http://www.wvilleps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.880569,138.532716,true
government,Yahl Primary School,Yahl,5291,,dl.0501.info@schools.sa.edu.au,https://www.yahlps.sa.edu.au/,http://www.yahlps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.879293,140.832014,true
government,Barmera Primary School,Barmera,5345,,dl.0506.info@schools.sa.edu.au,https://barmeraps.sa.edu.au/contact-us/,http://www.barmeraps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.25159,140.478058,true
government,Andamooka Primary School,Andamooka,5722,,dl.0509.info@schools.sa.edu.au,https://www.andamooka.sa.edu.au/site-search,https://www.andamooka.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-30.449978,137.167467,true
government,Basket Range Primary School,Basket Range,5138,,dl.0511.info@schools.sa.edu.au,https://basketrangeps.sa.edu.au/,http://www.basketrangeps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.938262,138.766577,true
government,Beachport Primary School,Beachport,5280,,dl.0519.info@schools.sa.edu.au,https://beachportps.sa.edu.au/,http://www.beachportps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.475436,140.009715,true
government,Belair Primary School,Belair,5052,,belair.ps415@schools.sa.edu.au,http://belairps.sa.edu.au/,http://belairps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.00488,138.625814,true
government,Eastern Fleurieu R-12 School,Strathalbyn,5255,,dl.1884.finance@schools.sa.edu.au,http://www.easternfleurieu.sa.edu.au/site-search,http://www.easternfleurieu.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.258179,138.903269,true
government,Berri Primary School,Berri,5343,,dl.0532.info@schools.sa.edu.au,https://berrips.sa.edu.au/contact-us/,http://www.berrips.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.279661,140.594112,true
government,Wynn Vale School,Wynn Vale,5127,,dl.0533_info@schools.sa.edu.au,https://wynnvaleschool.sa.edu.au/contact/,https://wynnvaleschool.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.799662,138.687828,true
government,Aberfoyle Hub Primary School,Aberfoyle Park,5159,,dl.0536.info@schools.sa.edu.au,https://ahs.sa.edu.au/,http://www.ahs.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.078139,138.595142,true
government,Parafield Gardens Primary School,Parafield Gardens,5107,,dl.0537.info@schools.sa.edu.au,https://pgardens.sa.edu.au/,http://www.pgardens.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.785192,138.616383,true
government,Birdwood Primary School,Birdwood,5234,,dl.0547.info@schools.sa.edu.au,https://birdwoodps.sa.edu.au/contact-us/,http://www.birdwoodps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.821593,138.959001,true
government,Black Forest Primary School,Black Forest,5035,,dl.0548.info@schools.sa.edu.au,https://blackforestps.sa.edu.au/,https://blackforestps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.960682,138.573308,true
government,Whyalla Special Education Centre,Whyalla Norrie,5608,,dl.0559.info@schools.sa.edu.au,http://whyallasp.sa.edu.au/contact/,http://www.whyallasp.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.029861,137.548506,true
government,Lake Wangary School,Wangary,5607,,dl.0563.info@schools.sa.edu.au,https://lakewangaryschool.sa.edu.au/contact-us/,http://lakewangaryschool.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.550294,135.479343,true
government,Blackwood Primary School,Eden Hills,5050,,dl.0565.info@schools.sa.edu.au,https://blackwoodps.sa.edu.au/contact-us/,http://www.blackwoodps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.026849,138.605897,true
government,Blanchetown Primary School,Blanchetown,5357,,dl.0571.info@schools.sa.edu.au,https://blanchtnps.sa.edu.au/,http://www.blanchtnps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.350655,139.61118,true
government,Para Hills High School,Para Hills West,5096,,dl.0574.info@schools.sa.edu.au,https://www.phhs.sa.edu.au/our-school/contact/,http://www.phhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.799266,138.650711,true
government,Blyth Primary School,Blyth,5462,,dl.0586.info@schools.sa.edu.au,https://blythps.sa.edu.au/contact/,http://www.blythps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.843766,138.490696,true
government,Nangwarry Primary School,Nangwarry,5277,,dl.0592.info@schools.sa.edu.au,https://nangwaryps.sa.edu.au/contact-us/,http://www.nangwaryps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.541501,140.818328,true
government,Padthaway Primary School,Padthaway,5271,,dl.0593.info@schools.sa.edu.au,https://padthawayps.sa.edu.au/,https://padthawayps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-36.593103,140.496881,true
government,Highbury Primary School,Hope Valley,5090,,dl.0596.info@schools.sa.edu.au,https://highburyps.sa.edu.au/contact-us/,http://www.highburyps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.847954,138.709995,true
government,Booborowie Primary School,Booborowie,5417,,dl.0600.info@schools.sa.edu.au,https://boobps.sa.edu.au/contact-us/,http://www.boobps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.56690979003906,138.75961303710938,true
government,Millicent North Primary School,Millicent,5280,,dl.0605.info@schools.sa.edu.au,http://www.millnthps.sa.edu.au/contact,http://www.millnthps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-37.592968,140.343376,true
government,Whyalla Stuart Primary School R-6,Whyalla Stuart,5608,,dl.0625.info@schools.sa.edu.au,https://whystuarps.sa.edu.au/,http://www.whystuarps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-33.015064,137.517105,true
government,Keller Road Primary School,Salisbury East,5109,,dl.0632.info@schools.sa.edu.au,https://kellerrdps.sa.edu.au,http://www.kellerrdps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-34.792341,138.656283,true
government,Bridgewater Primary School,Bridgewater,5155,,dl.0636.info@schools.sa.edu.au,https://bridgeps.sa.edu.au/contact/,http://www.bridgeps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.00499562,138.76169186,true
government,Brighton Primary School,Brighton,5048,,dl.0637.info@schools.sa.edu.au,https://www.brightonps.sa.edu.au/,http://www.brightonps.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.015974,138.526228,true
government,Wirreanda Secondary School,Morphett Vale,5162,,dl.0638.info@schools.sa.edu.au,https://wirreandasecondary.sa.edu.au/,http://www.wirreandasecondary.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.12807898,138.53323288,true
government,Hallett Cove School,Hallett Cove,5158,,info@hcs.sa.edu.au,https://hcs.sa.edu.au/,http://www.hcs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.075965,138.511116,true
government,Seaford Secondary College,Seaford,5169,,dl.0641.info@schools.sa.edu.au,https://www.seafordhs.sa.edu.au,http://www.seafordhs.sa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-35.187173,138.482221,true
