sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Bicheno Primary School,Bicheno,7215,,,https://schoolsweb.decyp.tas.gov.au/bichenoprimary/,https://bichenoprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.87237979,148.30570234,true
government,East Launceston Primary School,East Launceston,7250,,,,https://eastlauncestonprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.44202283,147.1520445,true
government,Glen Dhu Primary School,South Launceston,7249,,,https://schoolsweb.decyp.tas.gov.au/glendhuprimary/,https://glendhuprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.45590244,147.1439905,true
government,Norwood Primary School,Norwood,7250,,dl.0131.admin@schools.sa.edu.au,https://www.norwoodps.sa.edu.au/contact/,https://www.norwoodps.sa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.46210661,147.17427556,true
government,Punchbowl Primary School,Newstead,7250,,,,https://punchbowlprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.45252801,147.16532986,true
government,Riverside Primary School,Riverside,7250,,,https://riversideprimary.education.tas.edu.au/,https://riversideprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.41277009,147.10063288,true
government,St Leonards Primary School,St Leonards,7250,,,,https://stleonardsprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.45970425,147.2003125,true
government,Summerdale Primary School,Summerhill,7250,,,https://summerdaleprimary.education.tas.edu.au/site-search,https://summerdaleprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.46827258,147.12970713,true
government,Trevallyn Primary School,Trevallyn,7250,,,,https://trevallynprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.43814374,147.11466237,true
government,Waverley Primary School,Waverley,7250,,glen.waverley.ps@education.vic.gov.au,https://www.glenps.vic.edu.au/,https://www.glenps.vic.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.43207254,147.19013249,true
government,West Launceston Primary School,West Launceston,7250,,,,https://westlauncestonprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.44906993,147.12848365,true
government,Youngtown Primary School,Youngtown,7249,,,,https://www.facebook.com/YoungtownPrimarySchool/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.482606,147.163844,true
government,Port Dalrymple School,George Town,7253,,,,https://portdalrymple.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.09971856,146.82811512,true
government,South George Town Primary School,George Town,7253,,,,https://southgeorgetownprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.11362094,146.83363318,true
government,Bridport Primary School,Bridport,7262,,,,https://bridportprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.00162041,147.38937093,true
government,Ringarooma Primary School,Ringarooma,7263,,,,https://ringaroomaprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.24228469,147.73323945,true
government,Scottsdale Primary School,Scottsdale,7260,,,https://scottsdaleprimary.education.tas.edu.au/contact/,https://scottsdaleprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.16034658,147.50665375,true
government,Hagley Farm Primary School,Hagley,7292,,,,https://hagleyfarmprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.52669149,146.90340231,true
government,Orford Primary School,Orford,7190,,,,https://orfordprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.56331933,147.87384235,true
government,Swansea Primary School,Swansea,7190,,,,https://swanseaprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.12236781,148.07320103,true
government,Bracknell Primary School,Bracknell,7302,,,,https://bracknellprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.65243695,146.93358694,true
government,Perth Primary School,Perth,7300,,southperth.ps@education.wa.edu.au,https://southperthps.wa.edu.au/contact-us/,https://southperthps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.57317837,147.17437105,true
government,Longford Primary School,Longford,7301,,longford.ps@edumail.vic.gov.au,https://www.longford-ps.vic.edu.au/?page_id=79,https://www.longford-ps.vic.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.59593583,147.11694321,true
government,Westbury Primary School,Westbury,7303,,,,https://westburyprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.53170299,146.83805102,true
government,Deloraine Primary School,Deloraine,7304,,,,https://deloraineprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.52867221,146.66271544,true
government,Mole Creek Primary School,Mole Creek,7304,,,https://molecreekprimary.education.tas.edu.au/,https://molecreekprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.55845075,146.40554897,true
government,Latrobe Primary School,Latrobe,7307,,,,https://latrobeprimary.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.23961898,146.41601313,true
government,Sheffield School,Sheffield,7306,,,,https://sheffield.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.38460175,146.3245746,true
government,Latrobe High School,Latrobe,7307,,,,https://latrobehigh.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.23650373,146.42525319,true
government,Sassafras Primary School,Sassafras,7307,,,,https://sassafrasprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.2871478,146.50331382,true
government,Devonport Primary School,Devonport,7310,,,,https://devonportprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.18023239,146.35740161,true
government,East Devonport Primary School,East Devonport,7310,,,,https://eastdevonportprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.17792747,146.37211466,true
government,Forth Primary School,Forth,7310,,,https://forthprimary.education.tas.edu.au/#section1470,https://forthprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.19291547,146.24858234,true
government,Hillcrest Primary School,Devonport,7310,,,,https://hillcrestprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.1870573,146.33315893,true
government,Miandetta Primary School,Miandetta,7310,,,https://miandettaprimary.education.tas.edu.au/contact/,https://miandettaprimary.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.1954,146.349,true
government,Nixon Street Primary School,Devonport,7310,,,,https://nixonstreetprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.1729974,146.33828234,true
government,Spreyton Primary School,Spreyton,7310,,,,https://spreytonprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.21202919,146.34585593,true
government,Wilmot Primary School,Wilmot,7310,,,,https://wilmotprimary.education.tas.edu.au/home,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.38699434,146.17536786,true
government,East Ulverstone Primary School,Ulverstone,7315,,,,https://eastulverstoneprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.15452656,146.19175434,true
government,Sprent Primary School,Sprent,7315,,,,https://sprentprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.26294106,146.15942756,true
government,Ulverstone Primary School,Ulverstone,7315,,,,https://ulverstoneprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.16076112,146.16414432,true
government,West Ulverstone Primary School,West Ulverstone,7315,,,,https://westulverstoneprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.14816145,146.15951375,true
government,Riana Primary School,Riana,7316,,,,https://rianaprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.20249009,145.9989877,true
government,Burnie Primary School,Park Grove,7320,,,,https://burnieprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.0584334,145.88530288,true
government,Cooee Primary School,Cooee,7320,,,https://schoolsweb.decyp.tas.gov.au/cooeeprimary/wp-content/uploads/sites/31/2021/08/Launching-Into-Learning-Contact-Form.pdf,https://cooeeprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.0415376,145.86646528,true
government,Montello Primary School,Montello,7320,,,,https://www.montelloprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.05990677,145.89857951,true
government,Boat Harbour Primary School,Boat Harbour,7321,,,,https://boatharbourprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.94562609,145.63535686,true
government,Havenview Primary School,Havenview,7320,,,,https://havenviewprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.08386446,145.91116837,true
government,Natone Primary School,Natone,7321,,,https://schoolsweb.decyp.tas.gov.au/natoneprimary/,https://natoneprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.17012891,145.92177351,true
government,Ridgley Primary School,Ridgley,7321,,,,https://ridgleyprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.13997773,145.8377718,true
government,Table Cape Primary School,Wynyard,7325,,,,https://tablecapeprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.98316517,145.71486624,true
government,Edith Creek Primary School,Edith Creek,7330,,,,https://edithcreekprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.97052056,145.09340726,true
government,Forest Primary School,Forest,7330,,tuartforest.ps@education.wa.edu.au,https://tuartforestps.wa.edu.au/contact-us/,https://tuartforestps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.84838284,145.24941532,true
government,Redpa Primary School,Redpa,7330,,,,https://redpaprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.932925,144.761834,true
government,Smithton Primary School,Smithton,7330,,,https://smithtonprimary.education.tas.edu.au/contact/,https://smithtonprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.84946046,145.11605256,true
government,Stanley Primary School,Stanley,7331,,,https://stanleyprimary.education.tas.edu.au/contact/,https://stanleyprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.75956582,145.29098508,true
government,Brighton Primary School,Brighton,7030,,brighton.ps@education.vic.gov.au,https://www.brighton.vic.edu.au/contact,https://www.brighton.vic.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.69909438,147.25845801,true
government,Bagdad Primary School,Bagdad,7030,,,,https://bagdadprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.62489064,147.22295679,true
government,Kempton Primary School,Kempton,7030,,,,https://kemptonprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.5311126,147.19913449,true
government,Fairview Primary School,New Norfolk,7140,,,,https://fairviewprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.77432027,147.05092241,true
government,New Norfolk Primary School,New Norfolk,7140,,,,https://newnorfolkprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.77900115,147.06366914,true
government,Molesworth Primary School,Molesworth,7140,,,,https://www.molesworthprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.80404026,147.15677869,true
government,Westerway Primary School,Westerway,7140,,,,https://westerwayprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.67762923,146.78735111,true
government,Strahan Primary School,Strahan,7468,,,,https://strahanprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.15342033,145.32034704,true
government,Zeehan Primary School,Zeehan,7469,,,,https://zeehanprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.88801157,145.33959279,true
independent,Tarremah Steiner School,Huntingfield,7055,,mail@tarremah.tas.edu.au,https://www.tarremah.tas.edu.au/,http://www.tarremah.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.997854,147.289813,true
independent,Australian Christian College - Burnie,Somerset,7322,,,,https://www.acc.edu.au/burnie/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.0444,145.81,true
catholic,MacKillop Catholic College,Mornington,7018,,,,http://www.mackillop.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.857456,147.400625,true
independent,Devonport Christian School,Don,7310,,,,http://www.dcs.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.18196,146.3234,true
catholic,St Finn Barr's Catholic Primary School,Invermay,7248,,stfinnbarrs@catholic.tas.edu.au,http://www.stfinnbarrs.tas.edu.au/site-search,http://www.stfinnbarrs.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.415572,147.132923,true
independent,Giant Steps Tasmania,Deloraine,7304,,principal@giantsteps.tas.edu.au,https://www.giantsteps.tas.edu.au/search-results,http://www.giantsteps.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.5225,146.652,true
catholic,Dominic College,Glenorchy,7010,,,http://www.dominic.tas.edu.au/contact,http://www.dominic.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.848604,147.257738,true
catholic,Mount Carmel College,Sandy Bay,7005,,info@mountcarmel.tas.edu.au,https://mountcarmel.tas.edu.au/,http://www.mountcarmel.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.901946,147.33217,true
catholic,Sacred Heart College,New Town,7008,,admin@shc.tas.edu.au,http://www.shc.tas.edu.au/search,http://www.shc.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.86218,147.304645,true
government,Dodges Ferry Primary School,Dodges Ferry,7173,,,https://schoolsweb.decyp.tas.gov.au/dodgesferry/wp-content/uploads/sites/32/2025/12/School-Contact-Details-Partnership-Agreement-Form-SUNSMART-DFPS.docx,https://dodgesferryprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.84870944,147.62474666,true
government,Exeter Primary School,Exeter,7275,,,,https://exeterprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.29885674,146.95637398,true
government,Illawarra Primary School,Blackmans Bay,7052,,,https://illawarraprimaryschool.education.tas.edu.au/,https://illawarraprimaryschool.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-43.0086344,147.31937793,true
independent,OneSchool Global Tas,Claremont,7011,,,,https://www.oneschoolglobal.com/regions/australia/tasmania/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,,,true
government,Beaconsfield Primary School,Beaconsfield,7270,,,,https://beaconsfield.tas.gov.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.20319085,146.8219466,true
independent,Newstead Christian School,Newstead,7250,,office@ncs.tas.edu.au,http://www.ncs.tas.edu.au/search,http://www.ncs.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.438287,147.165078,true
catholic,St Virgil's College,Austins Ferry,7011,,jsadmin@stvirgils.tas.edu.au,https://www.stvirgils.tas.edu.au/search,http://www.stvirgils.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.774178,147.251698,true
independent,Peregrine,Nicholls Rivulet,7112,,admin@peregrine.tas.edu.au,https://www.peregrine.tas.edu.au/contact/,http://www.peregrine.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-43.141636,147.152841,true
government,Mountain Heights School,Queenstown,7467,,,https://schoolsweb.decyp.tas.gov.au/mountainheights/,https://mountainheights.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.09410938,145.54957398,true
catholic,St Brendan-Shaw College,Devonport,7310,,enrolments@sbsc.tas.edu.au,https://tas.us21.list-manage.com/subscribe/post?u=0336f174fa1ece66442c648f4&id=882d25fafc&f_id=009adde6f0,http://www.sbsc.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.167167,146.342373,true
catholic,St Patrick's College,Prospect Vale,7250,,registrar@stpatricks.tas.edu.au,http://www.stpatricks.tas.edu.au/search,http://www.stpatricks.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.473557,147.127444,true
catholic,Marist Regional College,Burnie,7320,,principal@mrc.tas.edu.au,https://mrc.tas.edu.au,http://www.mrc.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.04803,145.886284,true
government,Cape Barren Island School,Cape Barren Island,7257,,,,https://capebarrenisland.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-40.369305,148.024571,true
government,Southern Support School,Howrah,7018,,,,https://southernsupportschool.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.880164,147.401683,true
independent,Calvin Christian School,Kingston,7050,,admin@calvin.tas.edu.au,http://www.calvin.tas.edu.au,http://www.calvin.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.97993089,147.30502043,true
government,Northern Support School,Ravenswood,7250,,,https://schoolsweb.decyp.tas.gov.au/northernsupportschool/,https://northernsupportschool.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.423615,147.172268,true
independent,Australian Christian College - Launceston,Newnham,7248,,,,https://www.acc.edu.au/launceston/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.3858,147.127401,true
independent,Emmanuel Christian School,Rokeby,7019,,admin@cst.tas.edu.au,http://www.cst.tas.edu.au,http://www.cst.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.90075556,147.43857962,true
independent,Northern Christian School,Bridgewater,7030,,admin@northern.tas.edu.au,https://www.northern.tas.edu.au/,https://www.northern.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.730637,147.223489,true
independent,Channel Christian School,Margate,7054,,admin@cst.tas.edu.au,http://www.cst.tas.edu.au,http://www.cst.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-43.027034,147.271393,true
independent,Australian Christian College - Hobart,Geilston Bay,7015,,,,https://www.acc.edu.au/hobart/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.839719,147.352713,true
government,Launceston College,Launceston,7250,,,https://launcestoncollege.education.tas.edu.au/search-results,https://launcestoncollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.43992227,147.13289463,true
government,Elizabeth College,North Hobart,7000,,,,https://elizabethcollege.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.87760164,147.31775523,true
government,Rosny College,Rosny Park,7018,,,,https://www.rosnycollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.86932994,147.36533631,true
catholic,Guilford Young College,Glenorchy,7010,,hobadmin@gyc.tas.edu.au,http://www.gyc.tas.edu.au/,http://www.gyc.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.835,147.27,true
government,Claremont College,Claremont,7011,,,https://claremontcollege.education.tas.edu.au/site-search,https://claremontcollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.79584451,147.25055132,true
government,Sandy Bay Infant School,Sandy Bay,7005,,,,https://sandybayinfant.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.90961521,147.34937869,true
government,Montrose Bay High School,Rosetta,7010,,,,https://montrosebayhigh.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.82023857,147.2669231,true
government,Glenorchy Primary School,Glenorchy,7010,,,,https://glenorchyprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.83091402,147.26726531,true
catholic,St Aloysius Catholic College,Huntingfield,7055,,sacc@catholic.tas.edu.au,http://www.staloysius.tas.edu.au/site-search,http://www.staloysius.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.997539,147.289506,true
government,Somerset Primary School,Somerset,7322,,,,https://somersetprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.03817706,145.81934074,true
government,Don College,Devonport,7310,,,,https://doncollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.16761222,146.33334709,true
government,Hellyer College,Shorewell Park,7320,,,https://hellyercollege.education.tas.edu.au/php/newsletter.php,https://hellyercollege.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.061313,145.881671,true
government,Hobart College,Mount Nelson,7007,,,https://hobartcollege.education.tas.edu.au/,https://hobartcollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.917107,147.318165,true
government,Romaine Park Primary School,Romaine,7320,,,,https://romaineparkprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.07792938,145.90136514,true
government,Windermere Primary School,Claremont,7011,,,https://windermereprimary.education.tas.edu.au/contact/,https://windermereprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.79929094,147.25774957,true
government,Austins Ferry Primary School,Claremont,7011,,,,https://austinsferryprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.78491896,147.23896666,true
government,JRLF - Senior School,Bridgewater,7030,,,,https://jrlfsenior.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.73735506,147.23949761,true
government,JRLF - Gagebrook Primary School,Gagebrook,7030,,,https://schoolsweb.decyp.tas.gov.au/gagebrookprimary/,https://gagebrookprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.74882742,147.27580782,true
government,JRLF - Herdsmans Cove Primary School,Herdsmans Cove,7030,,,,https://jrlf.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.74886383,147.26385697,true
government,JRLF - East Derwent Primary School,Bridgewater,7030,,,,https://eastderwentprimary.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.74341148,147.24993062,true
government,Launceston Big Picture School,Invermay,7248,,,,https://lbps.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.42794676,147.13906078,true
government,Newstead College,Newstead,7250,,,,https://newsteadcollege.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.43310275,147.16077778,true
independent,Lambert School,North Hobart,7002,,,,http://www.lambertschool.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.876215,147.319525,true
government,Port Sorell Primary School,Port Sorell,7307,,,,https://portsorellprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.16379772,146.55001066,true
government,Andrews Creek Primary School,Wesley Vale,7307,,,https://andrewscreekprimary.education.tas.edu.au/index.php/contact/,https://andrewscreekprimary.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.18898408,146.45880233,true
government,East Tamar Primary School,Mayfield,7248,,,https://schoolsweb.decyp.tas.gov.au/easttamarprimary/,https://easttamarprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.38769971,147.12989373,true
government,Penguin District School,Penguin,7316,,,,https://penguindistrict.education.tas.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.12693898,146.06930478,true
catholic,St Francis Flexible Learning Centre,Chigwell,7011,,st.francis.flc@youthplus.edu.au,,http://youthplus.edu.au/st-francis-hobart-flc/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.8046047,147.2449819,true
independent,Tamar Valley Steiner School,Launceston,7250,,,,http://www.tamarvalleysteiner.com.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.46321585399829,147.2024105502765,true
independent,Indie School - Glenorchy,Glenorchy,7010,,enquiries@indieschool.edu.au,https://indieschool.edu.au/,https://indieschool.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.833839,147.27975,true
independent,Indie School - Devonport,Devonport,7310,,enquiries@indieschool.edu.au,https://indieschool.edu.au/campus/devonport,https://indieschool.edu.au/campus/devonport,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.1769,146.3593,true
government,Hobart City High School,New Town,7008,,,,https://www.hobartcityhigh.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.85515258,147.3003688,true
government,Legana Primary School,Legana,7277,,,,https://leganaprimary.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-41.36973,147.05181,true
government,Brighton High School,Brighton,7030,,,https://brightonhigh.education.tas.edu.au/,https://brightonhigh.education.tas.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-21,-42.70417,147.24669,true
