sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,Bacchus Marsh Primary School,Bacchus Marsh,3340,03 5367 2745,bacchus.marsh.ps@education.vic.gov.au,http://www.bacchusmarshps.vic.edu.au/contact-us,http://www.bacchusmarshps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.67302961,144.4431207,true
government,Ballarat Primary School (Dana Street),Ballarat,3350,03 5332 1301,ballarat.ps.dana@education.vic.gov.au,http://www.danaps.vic.edu.au/index.php/contact-us,http://www.danaps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.56401278,143.853936,true
government,Wodonga Primary School,Wodonga,3690,02 6048 0300,wodonga.ps@education.vic.gov.au,http://www.wodonga-ps.vic.edu.au/apps/search,http://www.wodonga-ps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.129214,146.88982,true
government,Berwick Primary School,Berwick,3806,03 9707 1026,,,http://www.berwickprimary.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.044094,145.354417,true
government,Beaufort Primary School,Beaufort,3373,03 5349 2490,beaufort.ps@education.vic.gov.au,http://www.weebly.com/weebly/apps/formSubmit.php,http://www.beaufort.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.43852098,143.3817175,true
government,Cheltenham Primary School,Cheltenham,3192,03 8585 3200,cheltenham.ps@education.vic.gov.au,https://cheltenhamps.vic.edu.au/,http://www.cheltenhamps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.968608,145.054635,true
government,Cudgee Primary School,Cudgee,3265,03 5567 6346,cudgee.ps@education.vic.gov.au,https://cudgeeps.vic.edu.au/contact-us/,http://www.cudgeeps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.347938,142.650844,true
government,Newport Lakes Primary School,Newport,3015,03 9391 8942,newport.lakes.ps@education.vic.gov.au,https://newportlakesps.vic.edu.au/,http://www.newportlakesps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.838424,144.878345,true
government,Cavendish Primary School,Cavendish,3314,03 5574 2282,cavendish.ps@education.vic.gov.au,https://cavendishps.vic.edu.au/contact-us/,http://www.cavendishps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.53087,142.039893,true
government,Colac Primary School,Colac,3250,03 5231 2560,colac.ps@education.vic.gov.au,https://colacps.vic.edu.au/,http://www.colacps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.337224,143.598336,true
government,Castlemaine Primary School,Castlemaine,3450,03 5472 1452,castlemaine.ps@education.vic.gov.au,,https://www.castlemaineps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.066595,144.222329,true
government,Campbells Creek Primary School,Campbells Creek,3451,03 5472 2180,,,http://www.campbellscreekps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.092935,144.204662,true
government,Creswick Primary School,Creswick,3363,03 5345 2044,,,http://www.creswickps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.42411355,143.8915581,true
government,California Gully Primary School,California Gully,3556,03 5446 8393,california.gully.ps@education.vic.gov.au,http://www.californiagullyps.vic.edu.au/,http://www.californiagullyps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.733207,144.249857,true
government,St Andrews Primary School,St Andrews,3761,03 9710 1255,st.andrews.ps@education.vic.gov.au,http://www.standrewsps.vic.edu.au/,http://www.standrewsps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.602316,145.269827,true
government,Warrnambool West Primary School,Warrnambool,3280,03 5561 3161,warrnambool.west.ps@education.vic.gov.au,http://warrnamboolwestps.vic.edu.au/,http://warrnamboolwestps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.366338,142.466796,true
government,Dromana Primary School,Dromana,3936,03 5987 2367,dromana.ps@education.vic.gov.au,http://www.dromanaps.vic.edu.au/page/contact/,http://www.dromanaps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.339644,144.959653,true
government,Doncaster Primary School,Doncaster,3108,03 9848 1122,doncaster.ps@education.vic.gov.au,https://www.doncasterps.vic.edu.au/,http://www.doncasterps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.786804,145.129673,true
government,Echuca Primary School,Echuca,3564,03 5483 0700,,,http://www.echucaps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.128198,144.747463,true
government,Eltham Primary School,Eltham,3095,03 9439 9374,eltham.ps@education.vic.gov.au,https://elthamps.vic.edu.au,http://www.elthamps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.72498353,145.1478042,true
government,Eaglehawk Primary School,Eaglehawk,3556,03 5446 3722,eaglehawk.ps@education.vic.gov.au,javascript:void(0),http://www.eaglehawkps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.720583,144.254259,true
government,Elphinstone Primary School,Elphinstone,3448,03 5473 3285,elphinstone.ps@education.vic.gov.au,javascript:void(0),http://www.elphinstoneps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.10500363,144.3329025,true
government,Hallam Primary School,Hallam,3803,03 9703 1536,hallam.ps@education.vic.gov.au,,http://www.hallam-ps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.001759,145.258244,true
government,Flemington Primary School,Flemington,3031,03 9376 7137,flemingtonps@teamkids.com.au,http://www.flemingtonps.vic.edu.au,http://www.flemingtonps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.780674,144.933923,true
government,Footscray Primary School,Footscray,3011,03 9687 1910,footscray.ps@education.vic.gov.au,javascript:void(0),https://www.footscrayps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.798383,144.892669,true
government,Gisborne Primary School,Gisborne,3437,03 5428 2022,gisborne.ps@education.vic.gov.au,http://gisborneps.vic.edu.au/,http://www.gisborneps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.4908591,144.5884416,true
government,Sandringham Primary School,Sandringham,3191,03 9598 1488,sandringham.ps@education.vic.gov.au,https://www.sandyps.vic.edu.au/,http://www.sandyps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.94704,145.009469,true
government,Wandiligong Primary School,Wandiligong,3744,03 5755 1026,wandiligong.ps@edumail.vic.gov.au,http://www.wandiligongps.vic.edu.au/contact/,http://www.wandiligongps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.768862,146.982923,true
government,Grovedale Primary School,Grovedale,3216,03 5243 3902,grovedale.ps@education.vic.gov.au,http://grovedaleps.vic.edu.au/?page_id=144,http://www.grovedaleps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.197643,144.347756,true
government,Hawthorn West Primary School,Hawthorn,3122,03 9818 2233,hawthorn.west.ps@education.vic.gov.au,http://www.hawthornwestps.vic.edu.au/search/results,http://www.hawthornwestps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.820112,145.018377,true
government,Heidelberg Primary School,Heidelberg,3084,03 9457 2259,,http://heidelbergps.vic.edu.au/contact,http://heidelbergps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.754705,145.067799,true
government,Hamilton (Gray Street) Primary School,Hamilton,3300,03 5571 9295,,,http://www.hamiltonps-grayst.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.744914,142.021384,true
government,Heathcote Primary School,Heathcote,3523,03 5433 3090,heathcote.ps@education.vic.gov.au,http://www.heathcoteps.vic.edu.au,http://www.heathcoteps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.924012,144.706851,true
government,Highton Primary School,Highton,3216,03 5243 1494,,,http://www.hightonps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.172156,144.317085,true
government,Huntly Primary School,Huntly,3551,03 5448 8866,,,http://huntly-ps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.662544,144.334396,true
government,Bellbrae Primary School,Bellbrae,3228,03 5261 2660,bellbrae.ps@education.vic.gov.au,http://www.bellbraeps.vic.edu.au/search/results,http://www.bellbraeps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.33364403,144.2630037,true
government,Chiltern Primary School,Chiltern,3683,03 5726 1421,,,http://www.chilternps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.147066,146.606601,true
government,Kyneton Primary School,Kyneton,3444,03 5422 1855,kyneton.ps@education.vic.gov.au,http://www.kynetonprimaryschool.com.au/contact-us-1,http://www.kynetonprimaryschool.com.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.248889,144.462694,true
government,Romsey Primary School,Romsey,3434,03 5429 5099,romsey.ps@education.vic.gov.au,http://www.romseyps.vic.edu.au,http://www.romseyps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.35417523,144.7453792,true
government,Shelford Primary School,Shelford,3329,03 5281 3291,shelford.ps@education.vic.gov.au,http://www.shelfordps.vic.edu.au/,http://www.shelfordps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.0139946,143.9821391,true
government,Lockwood South Primary School,Lockwood South,3551,03 5435 3293,lockwood.south.ps@education.vic.gov.au,http://www.locksthps.vic.edu.au,http://www.locksthps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.841602,144.156748,true
government,Marong Primary School,Marong,3515,03 5435 2288,marong.ps@education.vic.gov.au,http://www.marongps.vic.edu.au/,http://www.marongps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.735679,144.135372,true
government,Mount Macedon Primary School,Mount Macedon,3441,03 5426 1446,mount.macedon.ps@education.vic.gov.au,https://www.mtmacedonps.vic.edu.au/contact,https://www.mtmacedonps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.40479379,144.5841275,true
government,Mount Clear Primary School,Mount Clear,3350,03 5330 1844,mount.clear.ps@education.vic.gov.au,http://www.mountclearps.vic.edu.au/search,http://www.mountclearps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.604741,143.868373,true
government,Melton Primary School,Melton,3337,03 9743 5335,melton.ps@edumail.vic.gov.au,http://meltonps.itsyouridea.com.au/contact-us/,http://meltonps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.680455,144.587015,true
government,Fitzroy Primary School,Fitzroy,3065,03 9417 4222,fitzroy.ps@education.vic.gov.au,https://www.fitzroyprimaryschool.vic.edu.au/index.php/contact-us/,http://www.fitzroyprimaryschool.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.799603,144.981511,true
government,Newstead Primary School,Newstead,3462,03 5476 2226,,http://www.newsteadps.vic.edu.au,http://www.newsteadps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.105917,144.06719,true
government,Newlyn Primary School,Newlyn,3364,03 5345 7222,ps@education.vic.gov.au,http://www.newlynps.vic.edu.au/education.vic.gov.au/newlyn-primary-school/home/contact-us,http://www.newlynps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.41202483,143.9844266,true
government,Burwood East Primary School,Burwood East,3151,03 9802 8618,burwood.east.ps@education.vic.gov.au,http://www.burwoodeastps.vic.edu.au,http://www.burwoodeastps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.859734,145.151807,true
government,New Gisborne Primary School,New Gisborne,3438,03 5428 2232,new.gisborne.ps@education.vic.gov.au,https://www.newgisps.vic.edu.au/contact-us,http://www.newgisps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.46288785,144.596579,true
government,Beeac Primary School,Beeac,3251,03 5234 6463,beeac.ps@education.vic.gov.au,https://beeacps.vic.edu.au/,http://beeacps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.193973,143.644279,true
government,Essendon Primary School,Essendon,3040,03 9370 7816,,,http://www.essendonps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.753095,144.921042,true
government,Coburg Primary School,Coburg,3058,03 9354 9332,coburg.ps@education.vic.gov.au,http://www.coburgps.vic.edu.au,http://www.coburgps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.741303,144.968211,true
government,Penshurst Primary School,Penshurst,3289,03 5576 5433,penshurst.ps@edumail.vic.gov.au,https://pens.vic.edu.au/contact-us/,https://pens.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.879184,142.291326,true
government,Myrniong Primary School,Myrniong,3341,03 5368 7232,myrniong.ps@education.vic.gov.au,https://www.myrniongps.vic.edu.au/myrniong_contact/,http://www.myrniongps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.61971733,144.3463198,true
government,Mernda Primary School,Mernda,3754,03 9717 7900,mernda.ps@education.vic.gov.au,,http://www.merndaps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.59459504,145.0922429,true
government,Portland Primary School,Portland,3305,03 5523 1911,portland.ps@education.vic.gov.au,https://www.portlandps.vic.edu.au/elementor-285/,http://www.portlandps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.347295,141.599408,true
government,Stawell Primary School,Stawell,3380,03 5358 1255,stawell.ps@education.vic.gov.au,https://stawellps.vic.edu.au#contact,http://www.stawellps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.056128,142.773775,true
government,Rutherglen Primary School,Rutherglen,3685,02 6032 9428,rutherglen.ps@education.vic.gov.au,https://www.rutherglenps.vic.edu.au/contact-us/,http://www.rutherglenps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.056209,146.460614,true
government,Riddells Creek Primary School,Riddells Creek,3431,03 5428 7277,riddells.creek.ps@education.vic.gov.au,http://www.riddellscreekps.vic.edu.au/contact,http://www.riddellscreekps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.46122119,144.6797752,true
government,Rokewood Primary School,Rokewood,3330,03 5346 1394,rokewood.ps@education.vic.gov.au,,http://www.rokewoodps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.90365609,143.7228146,true
government,Geelong East Primary School,Geelong East,3219,03 5248 4885,geelong.east.ps@education.vic.gov.au,https://www.geeastps.vic.edu.au/,http://www.geeastps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.17551,144.382769,true
government,Sale Primary School,Sale,3850,03 5144 5545,sale.ps@education.vic.gov.au,http://www.saleps.vic.edu.au/search,http://www.saleps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.108303,147.073643,true
government,Skipton Primary School,Skipton,3361,03 5340 2002,skipton.ps@edumail.vic.gov.au,https://skiptonps.vic.edu.au/,http://www.skiptonps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.686858,143.368161,true
government,South Yarra Primary School,South Yarra,3141,03 9866 3424,south.yarra.ps@education.vic.gov.au,,http://www.southyarraps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.841353,144.985619,true
government,Stratford Primary School,Stratford,3862,03 5145 6554,stratfordprimaryschool@gmail.com,http://www.stratps.vic.edu.au,http://www.stratps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.967251,147.085386,true
government,Taradale Primary School,Taradale,3447,03 5423 2247,,,http://www.taradaleps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.141313,144.351063,true
government,Koroit And District Primary School,Koroit,3282,03 5565 8332,koroit.ps@education.vic.gov.au,https://www.koroitps.vic.edu.au/,http://www.koroitps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.292441,142.368702,true
government,Tylden Primary School,Tylden,3444,03 5424 8244,tylden.ps@education.vic.gov.au,http://www.tyldenps.vic.edu.au/search,http://www.tyldenps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.32496764,144.4087844,true
government,Thomastown Primary School,Thomastown,3074,03 9465 2225,thomastown.ps@education.vic.gov.au,http://www.thomastownps.vic.edu.au,http://www.thomastownps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.682271,145.011495,true
government,Wangaratta Primary School,Wangaratta,3677,03 5721 2658,wangaratta.ps@education.vic.gov.au,http://www.wangps.vic.edu.au,http://www.wangps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.355275,146.329419,true
government,Wahgunyah Primary School,Wahgunyah,3687,02 6033 1265,joshua.reid@education.vic.gov.au,http://www.wahgunyahps.vic.edu.au/staffandcontacts.html,http://www.wahgunyahps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.013651,146.397925,true
government,Woodend Primary School,Woodend,3442,03 5427 2455,woodend.ps@education.vic.gov.au,javascript:void(0),http://www.woodend.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.35341833,144.5329415,true
government,Woodford Primary School,Woodford,3281,03 5562 7632,,,http://www.woodfordps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.316807,142.484504,true
government,Werribee Primary School,Werribee,3030,03 9742 6659,werribee.ps@education.vic.gov.au,http://www.werribeeps.vic.edu.au/,http://www.werribeeps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.906865,144.658736,true
government,Winters Flat Primary School,Castlemaine,3450,03 5472 1522,winters.flat.ps@edumail.vic.gov.au,http://www.winters-flat-ps.vic.edu.au/site-search,http://www.winters-flat-ps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.070164,144.207491,true
government,Wooragee Primary School,Wooragee,3747,03 5728 7255,contact@beechworthbuslines.com.au,http://www.woorageeps.vic.edu.au/contact.html,http://www.woorageeps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.29048,146.730883,true
government,Wallan Primary School,Wallan,3756,03 5783 1232,wallan.ps@education.vic.gov.au,http://www.wallanps.vic.edu.au/,http://www.wallanps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.411465,144.975036,true
government,Woolsthorpe Primary School,Woolsthorpe,3276,03 5569 2241,woolsthorpe.ps@education.vic.gov.au,http://www.woolsthorpeps.vic.edu.au/,http://www.woolsthorpeps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.18741399,142.4317633,true
government,Yandoit Primary School,Yandoit,3461,03 5476 4286,,,http://www.daylesps.vic.edu.au/school/yandoit.html,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.21400151,144.0884407,true
government,Yarram Primary School,Yarram,3971,03 5182 5688,yarram.ps@education.vic.gov.au,http://www.yarram-ps.vic.edu.au/search/results,http://www.yarram-ps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.558532,146.675323,true
government,Pleasant Street Primary School (Ballarat),Lake Wendouree,3350,03 5332 2598,pleasant.ps.ballarat@education.vic.gov.au,http://www.pleasantstps.vic.edu.au/contact.html,http://www.pleasantstps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.556332,143.838497,true
government,Yea Primary School,Yea,3717,03 5797 2724,yea.ps@education.vic.gov.au,http://www.yeaps.vic.edu.au/,http://www.yeaps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.212727,145.428298,true
government,Lancefield Primary School,Lancefield,3435,03 5429 2307,lancefield.ps@education.vic.gov.au,,http://www.lancefieldps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.27495358,144.726424,true
government,Coimadai Primary School,Coimadai,3340,03 5367 2907,coimadaips@education.vic.gov.au,http://www.coimadaips.vic.edu.au/,http://www.coimadaips.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.6137926,144.478308,true
government,Birregurra Primary School,Birregurra,3242,03 5236 2222,birregurra.ps@education.vic.gov.au,http://www.birregurraps.vic.edu.au/,http://www.birregurraps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.340457,143.78651,true
government,Clayton North Primary School,Clayton,3168,03 9544 1522,clayton.north.ps@education.vic.gov.au,http://claytonnorthps.vic.edu.au,http://claytonnorthps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.911944,145.122666,true
government,Milawa Primary School,Milawa,3678,03 5727 3243,milawa.ps@education.vic.gov.au,http://milawaps.vic.edu.au/contact/,http://www.milawaps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.444544,146.432484,true
government,Lockwood Primary School,Lockwood,3551,03 5435 3224,lockwood.ps@education.vic.gov.au,javascript:void(0),http://www.lockwoodps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.802579,144.161558,true
government,Bealiba Primary School,Bealiba,3475,03 5469 1256,bealiba.ps@education.vic.gov.au,https://www.bealibaps.vic.edu.au/contact-us/,http://www.bealibaps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.789942,143.551897,true
government,Bairnsdale Primary School,Bairnsdale,3875,03 5152 4395,bairnsdale.ps@education.vic.gov.au,http://www.bairnsdale754ps.vic.edu.au/contact-us.html,http://www.bairnsdale754ps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.82742322,147.6232285,true
government,Gordon Primary School,Gordon,3345,03 5368 9223,gordon.ps@education.vic.gov.au,https://gordonps.vic.edu.au/component/finder/search,https://gordonps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.58384869,144.105053,true
government,Hepburn Primary School,Hepburn,3461,03 5348 2531,hepburnps@education.vic.gov.au,https://hepburnps.vic.edu.au/contact/,http://www.hepburnps.vic.edu.au/,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-37.30971525,144.1327626,true
government,Lara Lake Primary School,Lara Lake,3212,03 5282 1261,lara.lake.ps@education.vic.gov.au,https://www.laralake.vic.edu.au/search/results,http://www.laralake.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.030405,144.395642,true
government,Rosedale Primary School,Rosedale,3847,03 5199 2473,rosedale.ps@education.vic.gov.au,http://www.rosedaleps.vic.edu.au,http://www.rosedaleps.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-38.15460171,146.7739049,true
government,Bright P-12 College,Bright,3741,03 5755 1166,bright.p12@education.vic.gov.au,http://www.brightp12.vic.edu.au/index.php/component/finder/search,http://www.brightp12.vic.edu.au,https://data.gov.au/data/dataset/baa49c22-79b7-4e65-bb3e-ac8ea91e6787,2026-02-21,-36.733105,146.960928,true
